pub_date,local_code,company_name,market_division,tsi_code,topix_sector_indices,t17_code,topix_17,sc_code,size_classification
20200228,1887,日本国土開発,市場第一部（内国株）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20200228,1888,若築建設,市場第一部（内国株）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20200228,1890,東洋建設,市場第一部（内国株）,2050,建設業,3,建設・資材,6,TOPIX Small 1
20200228,1893,五洋建設,市場第一部（内国株）,2050,建設業,3,建設・資材,4,TOPIX Mid400
20200228,1897,金下建設,市場第二部（内国株）,2050,建設業,3,建設・資材,-,-
20200228,1898,世紀東急工業,市場第一部（内国株）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20200228,1899,福田組,市場第一部（内国株）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20200228,1904,大成温調,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材,-,-
20200228,1905,テノックス,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材,-,-
20200228,1906,細田工務店,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材,-,-
20200228,1909,日本ドライケミカル,市場第一部（内国株）,3600,機械,8,機械,7,TOPIX Small 2
20200228,1911,住友林業,市場第一部（内国株）,2050,建設業,3,建設・資材,4,TOPIX Mid400
20200228,1914,日本基礎技術,市場第一部（内国株）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20200228,1921,巴コーポレーション,市場第一部（内国株）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20200228,1925,大和ハウス工業,市場第一部（内国株）,2050,建設業,3,建設・資材,2,TOPIX Large70
20200228,1926,ライト工業,市場第一部（内国株）,2050,建設業,3,建設・資材,6,TOPIX Small 1
20200228,1928,積水ハウス,市場第一部（内国株）,2050,建設業,3,建設・資材,2,TOPIX Large70
20200228,1929,日特建設,市場第一部（内国株）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20200228,1930,北陸電気工事,市場第一部（内国株）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20200228,1934,ユアテック,市場第一部（内国株）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20200228,1938,日本リーテック,市場第二部（内国株）,2050,建設業,3,建設・資材,-,-
20200228,1939,四電工,市場第一部（内国株）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20200228,1941,中電工,市場第一部（内国株）,2050,建設業,3,建設・資材,6,TOPIX Small 1
20200228,1942,関電工,市場第一部（内国株）,2050,建設業,3,建設・資材,6,TOPIX Small 1
